ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2982,53,28,85,92037,1,1.2,1,0,0,0,0,0,0
3250,50,25,81,92806,1,1.2,1,0,0,0,0,0,0
1801,57,33,45,94080,3,1.5,1,181,0,1,1,1,1
4629,27,1,130,94801,3,2.9,2,0,1,0,0,0,0
2242,26,0,14,94301,4,0.4,1,94,0,0,0,1,0
89,65,41,51,94117,2,1.1,1,0,0,0,0,1,0
2464,35,9,44,92009,4,0.2,1,0,0,0,0,1,0
1929,58,34,35,94122,1,1.2,3,0,0,0,0,1,0
4665,62,37,83,93657,4,0.1,2,0,0,0,0,0,0
2029,42,17,9,91710,2,0.0,3,0,0,0,0,0,0
2942,60,35,122,92606,1,2.6,1,352,0,0,0,0,0
3916,38,13,91,92037,1,2.8,1,0,0,0,0,1,1
1729,52,26,28,95405,1,0.3,3,0,0,0,0,1,0
2073,29,3,39,95831,4,0.2,1,137,0,0,0,1,1
3024,63,37,105,92694,4,1.7,3,244,0,0,0,0,1
4155,51,25,163,94305,2,1.3,3,0,1,0,0,1,0
1805,40,16,64,92661,4,2.67,1,0,0,1,0,1,0
2981,25,-1,53,94305,3,2.4,2,0,0,0,0,0,0
563,28,3,85,94035,1,0.8,2,0,0,0,0,1,1
4933,59,35,111,91107,1,4.3,1,0,0,0,0,1,0
2241,41,17,81,92868,4,0.2,3,167,0,1,0,0,0
73,44,20,130,92007,1,5.0,1,0,0,0,0,0,1
4307,35,11,41,92123,3,2.0,1,0,0,0,0,1,0
1151,55,31,81,95521,3,2.67,1,0,0,0,0,1,0
2386,43,17,125,94720,4,3.5,2,0,1,0,0,0,0
883,51,25,185,94117,1,1.7,1,0,0,0,0,0,0
3706,30,4,30,91770,3,1.0,1,0,0,0,0,1,0
4729,59,35,31,90630,3,0.4,2,0,0,0,0,1,0
3365,41,15,41,94143,2,2.4,2,105,0,0,0,0,0
4146,58,34,63,94305,4,1.6,2,0,0,0,0,0,0
347,44,19,50,90745,3,2.7,2,0,0,0,0,1,0
3588,28,4,29,94080,3,0.1,2,0,0,0,0,1,0
272,40,14,70,94923,4,1.4,2,0,0,0,0,1,0
4646,34,10,45,92038,1,1.7,1,84,0,0,0,0,0
1248,52,28,39,94606,2,0.8,1,0,0,0,0,1,0
3912,52,26,44,94025,2,0.8,3,148,0,0,0,0,1
3700,46,22,83,94501,4,1.4,2,0,0,0,0,1,1
2977,33,8,82,95747,1,2.6,2,0,0,1,1,1,1
1726,57,32,19,95348,1,1.3,1,0,0,0,0,1,0
1283,51,26,55,93955,1,1.3,2,236,0,0,0,0,1
3897,48,24,224,93940,2,6.67,1,0,0,0,1,1,1
2364,39,13,61,90095,2,2.4,2,90,0,0,0,1,0
1306,32,6,28,94025,2,0.3,2,88,0,0,0,1,0
2963,23,-2,81,91711,2,1.8,2,0,0,0,0,0,0
4463,33,7,39,95630,4,0.8,1,0,0,0,0,1,1
4442,62,36,75,92709,2,1.7,3,0,0,0,0,0,0
4535,41,17,83,94025,4,2.67,1,0,0,0,0,1,0
4522,56,31,25,95123,3,0.1,2,0,0,0,0,0,0
736,33,7,49,95403,4,2.2,2,0,0,0,0,1,0
2098,37,11,14,90740,3,0.1,2,113,0,0,0,1,0
1228,39,13,30,92122,3,0.2,2,0,0,0,0,0,0
1508,43,18,50,91006,4,1.9,3,0,0,0,0,0,0
4026,51,27,53,94114,1,1.8,3,0,0,0,0,0,1
611,52,28,81,94132,3,1.8,2,275,0,0,0,0,0
1261,57,31,40,91107,3,1.4,3,137,0,0,0,1,1
3308,34,10,25,92038,4,1.0,1,0,0,0,0,1,0
4490,39,13,21,95518,3,0.2,2,0,0,0,0,1,0
975,63,38,54,90401,3,2.2,1,0,0,0,0,1,0
2553,39,15,65,95822,1,1.5,3,0,0,0,0,0,0
1034,60,34,29,95973,2,0.3,1,0,0,0,0,1,0
4982,34,9,195,90266,2,3.0,1,122,0,0,0,1,0
4346,26,1,184,94608,2,4.2,3,577,1,0,1,1,1
1652,62,36,158,94301,2,6.3,3,0,1,0,0,1,0
4946,42,18,49,95351,2,1.7,1,106,0,0,0,0,1
2766,54,29,28,92093,4,0.2,2,101,0,0,0,1,0
4350,45,18,44,90089,3,1.0,2,193,0,0,0,0,0
2352,55,31,74,94611,2,3.2,3,0,0,0,0,1,1
2023,33,3,71,93561,4,1.8,3,236,0,0,0,0,0
3733,26,1,18,92521,2,0.9,3,95,0,0,0,0,0
2474,57,32,39,92182,4,0.9,1,147,0,0,0,0,0
925,55,30,32,91330,4,0.1,3,0,0,1,0,0,0
386,35,9,40,93943,3,0.9,1,0,0,0,0,1,0
2848,44,18,21,90840,1,0.2,1,0,0,0,0,1,0
2092,31,4,41,91360,1,2.0,2,0,0,1,0,1,0
429,62,38,24,94720,2,1.0,1,116,0,0,0,0,1
4068,52,28,21,94025,4,0.5,2,0,0,0,0,1,0
4165,35,10,23,90058,4,1.1,3,0,0,0,0,0,1
3609,59,35,202,94025,1,4.7,1,553,0,0,0,0,0
2819,35,9,40,93943,3,0.9,1,0,0,0,0,1,1
1361,54,28,85,92028,4,4.9,1,0,0,0,0,1,0
1780,34,9,68,94720,1,2.8,1,0,0,0,0,1,0
2986,48,23,63,94606,4,3.6,3,0,0,0,0,0,0
2597,33,8,39,95032,3,2.3,1,0,0,0,0,0,0
4606,48,22,42,94611,1,1.2,2,0,0,0,0,0,0
2055,39,15,89,92126,2,1.9,1,0,0,0,0,0,0
1173,49,24,45,92104,3,1.7,2,0,0,1,0,1,0
1087,63,37,40,94024,2,1.0,3,167,0,0,0,0,0
1601,60,36,129,92028,2,6.0,1,0,0,0,0,1,0
1769,43,18,128,92093,4,5.3,1,84,1,0,0,0,0
3633,46,20,111,95307,2,6.3,1,0,0,0,0,0,1
4416,60,35,65,90245,2,1.5,1,220,0,0,0,0,1
4671,52,26,194,94305,1,1.7,1,0,0,0,0,1,0
4986,48,23,30,94720,3,1.7,2,162,0,0,0,1,0
4340,35,11,38,95518,1,1.7,1,0,0,0,0,0,1
1213,34,8,44,91101,4,0.2,1,0,0,0,0,0,0
271,60,36,63,94063,4,2.2,1,0,0,0,0,1,0
576,54,30,93,91107,1,2.7,2,0,0,0,0,1,0
1811,60,34,35,90025,1,0.2,1,0,0,0,0,1,0
293,30,5,38,94542,4,0.8,1,129,0,0,0,1,1
3001,40,14,164,94720,1,4.3,2,0,1,0,0,0,0
2500,53,27,38,94105,4,2.8,2,144,0,1,0,1,0
4633,54,29,62,94720,4,0.7,1,0,0,0,0,0,1
802,47,23,8,92612,4,0.2,1,0,0,0,0,1,0
2532,59,35,14,94305,2,1.0,1,107,0,0,0,1,0
935,58,33,81,91320,2,0.0,3,0,0,0,0,1,0
464,48,22,149,94928,2,5.5,2,0,1,1,1,1,0
2027,59,33,80,93907,2,0.7,2,0,0,0,0,1,0
1607,35,10,33,90266,4,1.7,1,87,0,0,0,1,0
486,60,34,15,95014,1,0.8,2,0,0,0,0,1,0
3079,38,13,63,92325,3,0.5,3,190,0,1,1,1,1
2721,48,23,32,93302,1,0.1,1,0,0,0,0,0,1
4921,42,16,28,94002,4,1.5,3,91,0,0,0,1,1
1071,36,9,40,90840,2,1.0,2,0,0,0,0,1,0
1923,39,15,25,93023,1,1.4,3,0,0,0,0,0,0
4502,59,33,38,94132,3,2.2,3,178,0,1,1,1,1
4460,32,8,115,90064,1,4.0,1,0,0,0,0,0,0
933,51,27,112,94720,3,1.8,2,0,0,1,1,1,1
4374,30,6,139,94501,1,4.3,1,0,0,0,0,1,0
1434,51,25,68,92647,2,1.5,2,117,0,0,0,0,1
834,61,35,63,94939,3,2.2,3,0,0,0,0,0,0
1901,61,36,10,91365,4,0.4,2,0,0,0,0,1,0
1983,58,33,18,94701,3,0.1,2,110,0,0,0,1,0
4881,56,32,79,92037,3,2.67,1,0,0,0,0,1,0
4758,26,2,135,94588,1,1.5,1,0,0,0,0,0,0
4554,50,25,44,92093,2,0.7,2,192,0,0,0,1,0
1962,52,26,114,94304,1,4.9,1,0,0,0,0,0,0
1998,54,30,61,92093,1,1.8,3,0,0,0,0,1,0
609,27,2,55,91910,4,1.7,2,0,0,0,0,1,0
1553,29,5,195,94301,1,4.3,1,0,0,0,0,0,0
4396,66,41,25,94720,4,0.6,2,0,0,0,0,1,1
1254,57,33,45,92346,4,1.5,1,204,0,0,0,1,0
997,33,6,49,92037,2,1.67,2,214,0,0,0,0,0
1571,41,16,114,94705,4,3.5,1,0,1,0,0,0,1
2728,45,19,69,90840,1,2.8,1,220,0,0,0,1,1
543,40,14,81,94709,3,0.1,1,0,0,0,0,1,0
4755,57,33,93,94025,2,1.6,1,161,0,0,0,0,0
88,48,22,78,94305,3,1.1,1,0,0,0,0,1,0
121,54,29,12,90057,2,0.2,3,0,0,0,0,1,0
3645,59,33,41,91711,4,2.5,1,174,0,0,0,0,0
142,35,11,58,95831,3,2.0,1,149,0,0,0,1,1
2066,29,5,83,92354,3,1.5,1,0,0,0,0,1,1
3988,62,36,19,95833,2,0.2,3,0,0,0,0,1,1
4368,40,15,149,90250,2,3.9,1,319,0,0,0,1,1
1945,52,28,39,90095,3,1.9,2,83,0,0,1,1,1
4285,38,13,173,94305,2,3.3,1,243,0,0,0,0,0
4891,61,35,51,93555,3,1.4,3,0,0,0,0,1,0
159,32,6,79,94720,2,1.5,3,0,0,0,0,1,1
1541,34,8,11,91320,4,0.3,1,0,0,1,1,1,1
1608,55,29,21,92028,4,0.7,3,0,0,0,0,0,0
82,47,22,40,94612,3,2.7,2,0,0,0,0,1,0
422,28,3,115,92333,4,3.1,2,0,1,0,0,0,0
604,63,38,28,94720,2,0.5,2,89,0,0,0,1,0
3342,35,9,33,91125,2,0.3,1,0,0,1,0,1,0
1844,30,6,154,90230,1,6.0,1,0,0,0,0,0,0
241,51,26,70,90089,1,1.2,1,169,0,0,0,0,0
4086,28,2,53,94609,3,2.4,2,0,0,0,0,1,0
1336,50,24,180,94539,1,1.7,1,0,0,0,0,1,1
655,54,29,129,93940,4,4.2,3,0,1,0,0,0,0
4345,53,28,181,95051,1,8.1,1,0,0,0,0,1,0
393,54,29,48,91709,4,1.8,3,0,0,0,0,1,0
3371,39,13,59,90033,3,0.9,3,199,0,1,0,1,0
2003,30,4,142,92126,3,4.2,1,359,1,0,0,0,0
2458,42,17,19,92115,2,0.0,3,85,0,0,0,1,1
2398,47,22,93,90266,1,0.2,2,309,0,0,0,1,0
2248,60,34,60,95616,1,2.5,3,103,0,0,0,0,0
1770,60,36,62,94061,4,2.2,1,0,0,0,0,0,0
1730,50,20,25,91320,4,0.4,3,0,0,0,0,1,0
2577,60,36,30,93711,4,1.3,1,118,0,0,0,1,1
256,66,40,42,92103,2,0.7,3,138,0,0,0,0,1
1242,64,38,39,92120,1,0.5,3,0,0,1,1,1,1
4336,36,10,82,94542,2,2.8,1,0,0,0,0,0,1
1908,42,18,115,93711,1,0.3,1,0,0,0,0,0,0
4486,35,9,50,92182,4,2.2,2,0,0,0,0,0,0
4825,32,6,25,96001,3,1.0,1,0,0,0,0,1,0
2,45,19,34,90089,3,1.5,1,0,0,1,0,0,0
4273,47,22,89,92647,4,1.9,3,0,0,0,0,1,0
3219,40,16,154,94122,2,6.1,1,325,0,0,0,1,0
2574,58,34,80,90095,2,1.6,1,0,0,0,0,1,1
4272,25,1,150,92507,1,6.33,1,0,0,0,0,0,0
1534,62,37,155,93943,1,1.3,1,0,0,0,0,0,0
4213,50,23,9,94109,1,0.5,2,98,0,0,0,1,0
3758,45,21,142,91101,1,1.4,2,0,1,0,0,1,0
762,48,24,84,92152,3,0.7,1,166,0,0,0,1,0
55,29,5,44,95819,1,0.2,3,0,0,0,0,1,0
1354,50,25,14,94124,1,0.4,3,0,0,0,0,1,1
2510,36,11,8,93401,4,0.2,3,81,0,0,0,0,1
3475,49,24,42,92121,2,0.7,2,0,0,0,0,1,0
2143,55,31,62,93943,4,1.5,1,0,0,0,0,1,0
4333,53,26,12,92672,2,1.0,2,0,0,0,0,0,1
2542,34,8,171,90212,2,2.2,2,569,1,0,0,1,0
4912,46,22,153,94539,2,7.5,1,0,0,0,0,0,0
2451,32,7,28,90034,4,1.1,3,0,0,0,0,0,0
2322,41,15,39,91380,3,0.5,3,0,0,0,0,0,0
107,43,17,69,92717,4,2.9,1,0,0,0,0,1,1
2841,41,15,95,91101,3,0.1,1,240,0,1,0,0,0
2900,42,18,114,94305,1,0.3,1,0,0,0,0,0,0
2703,42,18,144,94063,2,6.1,1,158,0,0,0,0,0
4632,32,8,142,90095,4,6.2,2,120,1,0,1,1,1
800,29,3,39,95051,4,2.1,3,0,0,0,0,1,0
4162,32,8,61,94703,3,2.6,2,0,0,0,0,0,0
1026,62,37,50,94545,3,1.5,1,169,0,0,0,1,0
4179,59,35,88,91311,2,1.6,1,278,0,0,0,0,0
588,50,24,94,93305,1,4.9,1,272,0,0,0,1,0
1344,41,17,48,92831,2,0.6,3,215,0,0,0,0,1
565,33,7,32,94904,1,0.6,3,152,0,0,0,0,0
915,65,41,195,91711,3,0.4,1,0,1,1,1,0,1
1175,36,10,42,93106,4,1.2,2,0,0,0,0,1,1
1545,39,15,24,92123,1,1.0,1,116,0,0,0,1,1
3807,34,8,41,92096,4,0.8,1,0,0,0,0,0,0
4417,49,25,8,94720,1,0.3,1,97,0,0,0,0,0
3651,47,21,93,91604,2,0.8,3,107,0,0,0,0,0
382,55,29,73,95616,2,2.3,3,0,0,0,0,1,1
255,65,41,134,91942,3,3.9,3,121,1,0,0,1,0
1613,41,17,33,94550,1,0.7,1,104,0,0,0,0,0
85,46,22,18,91730,1,0.9,3,0,0,0,0,1,0
3158,23,-1,13,94720,4,1.0,1,84,0,0,0,1,0
37,59,35,121,94720,1,2.9,1,0,0,0,0,0,1
3656,48,22,125,90086,1,2.4,1,0,0,0,0,1,0
2722,58,33,173,92121,2,7.2,3,0,1,0,0,1,0
1943,61,36,29,90210,2,0.5,2,0,0,0,0,1,0
1987,42,17,114,90065,2,0.4,1,0,0,0,0,0,0
4750,31,5,21,94115,3,1.0,1,0,0,0,0,1,0
453,39,13,21,94022,3,0.2,2,0,0,0,0,0,0
2962,60,36,50,95741,1,1.8,3,0,0,0,0,1,0
2816,26,1,48,94019,3,2.6,3,169,0,0,0,0,0
3188,43,18,41,94035,1,0.5,3,0,0,0,0,0,0
4297,35,9,84,94709,4,2.2,2,0,0,0,0,1,0
4947,51,26,42,93118,1,1.3,2,0,0,0,0,1,0
550,61,36,35,94110,3,1.3,2,0,0,0,0,0,1
2317,54,30,112,94920,2,6.8,1,0,0,0,0,1,0
2238,30,5,134,92647,1,0.0,1,0,0,0,0,1,1
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0
4764,51,25,173,95051,1,0.5,2,0,1,0,0,1,0
959,55,29,78,90747,4,2.6,3,0,0,0,0,0,1
2012,46,21,39,92507,4,0.0,2,0,0,0,0,1,0
1447,29,4,22,92661,2,0.9,3,110,0,0,0,0,0
331,54,30,78,92374,4,1.0,2,0,0,0,0,1,0
2255,46,22,53,90025,2,1.7,1,109,0,0,0,0,0
6,37,13,29,92121,4,0.4,2,155,0,0,0,1,0
4524,29,4,50,94040,4,1.7,2,0,0,0,0,1,0
3614,35,11,148,92672,1,5.8,3,0,1,0,0,1,0
1808,46,20,61,90036,2,0.4,3,0,0,0,0,0,0
4157,37,12,193,92780,1,8.6,1,0,0,0,0,0,0
4113,34,9,65,95014,3,0.7,2,104,0,0,0,1,0
2099,59,35,94,90089,1,3.8,1,272,0,0,0,0,0
284,61,36,40,90029,3,0.5,2,0,0,1,0,1,0
4485,36,11,195,95747,2,3.0,1,0,0,0,0,1,1
2642,29,5,133,90095,1,5.4,1,212,0,0,0,1,0
2428,29,5,34,92675,4,0.4,2,0,0,0,0,1,0
3227,32,8,82,93943,3,1.5,1,0,0,0,0,1,1
3355,42,18,39,92703,1,0.3,3,0,0,0,0,1,0
2782,47,21,22,92037,1,0.2,1,104,0,0,0,0,0
3783,30,5,80,91311,4,2.2,2,0,0,1,0,1,0
4551,65,40,18,95621,1,1.5,2,0,0,0,0,1,0
3590,38,12,52,92807,2,2.4,2,147,0,0,0,0,0
884,51,26,78,92703,1,1.2,1,305,0,0,0,1,0
1956,43,17,32,90401,3,0.5,2,0,0,0,0,1,0
3057,54,29,62,94301,4,3.8,2,149,0,0,0,1,0
739,36,10,80,94596,4,2.2,2,0,0,0,0,1,0
1840,28,2,43,95616,4,1.3,3,0,0,0,0,1,1
1247,48,22,59,91775,1,1.4,3,241,0,0,0,1,0
1417,40,15,82,93101,2,0.4,1,0,0,0,0,0,0
2019,63,39,160,90089,2,2.1,1,0,0,0,0,1,1
1114,28,2,70,90630,3,0.3,3,0,0,0,0,0,1
3313,47,22,190,94550,2,8.8,1,0,0,0,0,0,0
2354,61,36,12,93023,4,0.6,2,0,0,0,0,1,1
2638,51,26,69,94005,3,2.0,2,0,0,0,0,1,0
1496,52,28,178,92647,3,5.4,3,147,1,0,0,1,0
3764,62,36,81,95051,3,4.4,1,0,0,0,0,0,1
601,56,30,141,94143,2,0.5,1,0,0,0,0,1,0
2762,35,8,44,95045,4,1.0,2,192,0,0,0,0,1
3333,36,9,49,94402,2,1.67,2,0,0,0,0,0,1
470,48,23,10,94609,2,0.7,3,0,0,0,0,1,1
3072,32,8,74,93023,4,0.1,2,257,0,0,0,0,1
2587,47,23,149,92675,4,6.1,1,0,1,0,0,0,1
4252,42,16,62,95064,3,0.9,3,0,0,0,0,1,0
1047,51,26,34,94105,4,0.4,2,0,0,0,0,0,0
305,48,23,22,90740,1,0.1,1,0,0,0,0,0,0
4630,48,24,148,91311,2,3.3,1,0,0,0,1,1,1
2945,55,30,79,92182,2,0.0,3,0,0,0,0,0,0
3762,49,24,25,95831,2,0.7,3,0,0,0,0,1,0
1660,33,7,139,95828,1,4.0,3,106,1,0,1,1,1
921,27,1,42,94501,3,2.4,2,0,0,0,0,0,0
4967,41,17,34,91361,1,0.7,1,143,0,0,0,0,0
3756,55,25,42,94115,3,1.0,3,0,0,0,0,1,0
399,54,30,23,94608,2,0.4,1,0,0,0,0,0,0
451,51,25,69,95747,1,0.3,1,0,0,0,0,1,1
1083,30,5,85,94115,1,2.6,2,0,0,0,0,1,0
2877,24,-2,80,91107,2,1.6,3,238,0,0,0,0,0
3991,57,32,59,95014,2,3.7,1,134,0,0,0,1,0
2867,46,22,141,90089,2,3.3,1,0,0,1,1,1,1
234,62,37,58,91320,4,1.7,1,0,0,0,0,1,0
3810,26,2,62,94080,4,1.6,1,0,0,1,0,0,0
475,60,34,114,90028,2,6.9,1,0,0,0,0,1,0
2835,40,16,12,90033,1,1.0,1,91,0,1,0,0,0
4032,42,18,29,91320,1,0.3,3,0,0,0,0,1,0
2319,60,34,23,94803,1,0.8,2,112,0,0,0,1,0
1625,28,2,31,90024,2,0.3,2,0,0,1,0,1,0
4103,41,16,81,94305,2,0.4,1,146,0,0,0,1,1
983,58,33,52,94402,3,0.5,2,0,0,0,0,0,1
4587,58,32,61,91910,3,2.2,3,0,0,0,0,1,1
1797,57,32,42,92831,2,2.1,3,0,0,0,0,1,0
585,40,16,114,91604,1,3.4,1,300,0,0,0,1,0
2152,41,16,19,91730,2,0.3,2,105,0,0,0,0,0
303,45,21,152,94550,2,7.5,1,0,0,0,0,1,0
4872,46,22,53,95616,4,1.9,1,187,0,0,0,0,0
2518,57,31,120,95616,2,2.0,1,0,0,0,0,0,1
1593,56,31,192,90089,1,7.0,3,0,1,0,1,1,0
3543,30,5,118,92182,4,3.0,3,0,1,0,0,1,0
846,44,17,29,94706,3,1.0,2,0,0,0,0,1,1
4761,50,25,18,95819,2,0.0,1,0,0,0,0,0,1
3682,33,9,139,95054,1,4.3,1,0,0,0,0,0,0
4836,65,39,25,95370,2,0.4,1,113,0,0,0,1,0
4519,53,28,30,94609,4,0.2,2,0,0,0,0,1,0
4900,54,29,85,94928,4,1.3,3,299,0,0,0,1,0
1670,43,18,21,95037,2,1.4,2,0,0,0,0,1,1
3840,31,5,42,93010,2,2.0,3,0,0,0,0,1,0
368,32,8,98,95054,2,2.0,2,175,0,0,0,1,0
2515,41,16,25,92182,2,0.1,2,91,0,1,0,0,0
1588,52,28,21,94035,2,0.4,1,0,0,1,0,1,0
3923,31,4,20,95616,4,1.5,2,0,0,0,0,1,0
3081,48,22,40,94063,3,2.2,2,87,0,0,0,1,0
616,63,37,139,93943,2,6.9,1,0,0,0,0,0,0
2984,56,32,90,95054,2,0.3,1,0,0,0,0,1,1
4361,67,43,41,90024,2,1.1,1,0,0,0,0,0,0
4537,62,37,38,92354,3,0.5,2,0,0,0,0,0,0
4530,27,0,40,92103,4,1.0,3,0,0,0,0,0,0
3142,57,31,131,90405,3,0.6,1,0,1,0,0,1,0
3899,44,20,129,96001,2,3.3,1,0,0,0,0,1,0
1069,34,9,105,90035,3,1.2,3,0,0,1,0,0,0
1292,58,34,44,94111,4,2.2,1,0,0,1,0,0,0
262,42,16,111,93106,2,1.2,3,251,1,0,0,1,0
4631,46,21,92,92886,1,0.2,2,0,0,0,0,0,0
2182,45,15,32,94143,1,0.75,3,105,0,0,0,1,0
1121,34,8,38,94304,2,2.0,3,0,0,0,0,1,1
4531,33,9,19,95370,2,1.0,2,92,0,0,0,1,0
203,30,3,68,94306,4,2.0,2,0,0,0,0,1,0
4728,41,17,58,92009,4,2.67,1,0,0,0,0,1,1
716,47,23,32,92130,1,1.0,1,0,0,1,1,1,1
775,55,29,39,92154,1,0.2,1,0,0,0,0,0,1
2262,30,3,150,94305,4,5.0,2,0,1,0,0,1,0
594,33,7,48,90025,4,2.2,2,0,0,0,0,1,0
2162,52,28,38,94131,4,0.9,2,95,0,0,0,1,1
2546,25,-1,39,94720,3,2.4,2,0,0,0,0,1,0
2372,32,6,111,95014,2,1.5,3,0,0,0,0,0,0
3930,37,13,33,91773,4,0.4,2,0,0,0,0,0,0
4362,55,30,42,93940,2,2.0,2,196,0,0,0,0,1
1985,26,1,55,92630,4,1.7,2,175,0,0,0,1,0
2745,51,27,10,92121,2,0.2,1,86,0,0,0,0,0
28,46,20,158,90064,1,2.4,1,0,0,0,0,1,1
1583,43,19,170,92037,4,4.25,1,318,1,0,1,1,1
1609,36,10,35,94608,2,0.3,1,98,0,0,0,1,0
135,53,29,98,95035,3,1.8,2,0,0,0,0,0,0
2478,40,14,179,90025,1,2.6,3,0,1,0,0,1,0
3593,33,3,20,94704,1,0.67,3,0,0,0,0,0,0
2870,60,35,22,92660,1,1.3,1,80,0,0,0,0,0
2369,48,22,78,94588,3,2.1,1,0,0,0,0,1,1
180,62,37,11,91942,1,0.1,1,0,0,0,0,1,0
280,39,14,155,94577,2,3.9,1,0,0,0,0,1,0
4910,41,16,25,95014,2,0.1,2,0,0,0,0,0,1
4807,62,37,39,93117,3,1.5,1,0,0,0,0,1,0
4115,52,28,52,92126,4,0.1,3,121,0,0,0,0,0
4376,34,10,51,90032,3,2.0,1,130,0,0,0,0,0
3349,61,35,18,94303,3,0.3,3,0,0,0,0,0,0
2955,31,7,42,95822,1,2.4,2,0,0,0,0,1,1
2941,27,3,43,90245,3,0.1,2,163,0,0,0,1,0
2310,36,12,29,94583,1,1.33,1,81,0,0,0,1,0
1537,36,12,73,95617,4,2.0,3,188,0,0,0,1,0
4058,57,32,38,90740,2,2.1,3,0,0,0,0,0,0
1578,34,8,65,92093,1,3.0,1,227,1,0,0,1,0
167,25,1,21,95827,3,1.0,2,0,0,0,0,0,0
3863,60,34,64,94104,3,2.5,1,0,0,0,0,1,0
2907,35,8,55,92870,2,1.67,2,0,0,0,0,1,0
3328,42,18,164,93407,1,1.3,3,0,1,1,1,1,1
4489,30,4,50,91030,1,1.5,1,0,0,0,0,0,0
1046,43,18,84,92096,1,4.0,3,0,0,0,0,0,0
1749,49,23,79,95819,3,0.7,2,151,0,0,0,1,0
510,52,28,118,90503,2,6.8,1,112,0,0,0,1,0
3413,55,29,79,90029,4,4.9,1,0,0,0,0,0,0
4247,60,35,24,94920,1,1.5,2,0,0,0,0,0,0
87,40,16,42,94501,4,2.2,2,126,0,0,0,0,0
4054,35,11,90,94720,2,0.0,1,0,0,0,0,0,0
4849,58,32,145,94920,2,0.5,1,119,0,0,0,1,0
894,58,32,43,93943,3,1.4,1,0,0,0,0,0,1
3905,29,5,18,94122,1,0.4,3,94,0,0,0,1,1
100,66,41,15,91711,3,0.1,3,0,0,0,0,1,0
3643,55,29,21,92704,4,0.7,3,0,0,1,0,1,0
923,32,6,38,92868,1,0.3,1,0,0,1,1,1,0
4841,33,9,18,91768,4,0.4,2,0,0,0,0,1,0
1369,46,21,40,94025,4,1.9,3,122,0,0,0,1,0
1676,60,35,119,90266,2,3.9,1,0,0,1,0,1,0
3445,60,35,128,93101,1,0.9,1,0,0,0,0,1,0
3386,42,17,73,90089,4,0.4,1,0,0,1,0,0,0
2083,32,7,55,91301,4,2.0,2,0,0,0,0,1,0
938,38,13,62,92093,3,0.7,2,0,0,1,0,1,0
2427,61,36,55,94132,3,0.9,3,197,0,0,0,0,0
4418,54,28,92,92374,2,1.1,1,0,0,0,0,1,0
1980,41,17,11,91330,1,1.0,1,0,0,0,0,0,0
2076,40,16,53,94123,4,2.0,3,0,0,0,0,0,0
4415,33,8,178,94720,3,8.5,1,0,1,1,1,1,0
290,42,15,24,92121,3,1.0,2,0,0,0,0,1,1
1963,28,4,155,90019,1,6.33,1,0,0,0,0,0,0
2918,55,31,34,94305,3,1.5,1,101,0,0,0,1,0
4988,48,23,43,93943,3,1.7,2,159,0,0,0,1,0
2884,40,14,92,90024,4,1.4,2,0,0,0,0,1,0
2627,53,27,59,92038,2,0.8,3,0,0,0,0,1,0
4765,56,32,88,95051,4,1.0,2,0,0,0,0,1,1
4358,39,14,141,93302,4,6.3,1,0,1,1,1,1,1
3506,64,39,103,90304,1,0.8,3,0,0,0,0,1,1
185,52,26,63,92717,2,1.5,2,0,0,1,0,1,0
168,33,9,23,94305,3,0.9,3,0,0,0,0,1,1
3613,50,25,99,90245,1,4.6,1,368,1,1,1,0,1
2125,35,9,44,92054,3,0.9,1,89,0,0,0,0,0
2449,51,26,42,92103,2,0.6,3,0,0,0,0,1,1
4074,51,27,19,92120,1,0.2,1,0,0,0,0,0,0
1548,47,21,52,94720,1,1.2,2,194,0,0,0,0,0
4906,62,37,19,93109,3,0.5,1,89,0,0,0,0,0
1874,28,4,69,94538,3,0.7,2,80,0,0,0,1,0
1883,56,32,125,91330,3,0.6,1,342,1,0,1,1,1
4445,36,10,73,95035,2,2.8,1,0,0,0,0,1,1
646,35,9,84,95120,4,2.2,2,322,0,0,0,0,0
3721,63,39,131,92521,3,2.6,3,229,1,0,0,1,0
2901,52,28,55,91320,2,3.2,3,151,0,0,0,0,0
1906,25,-1,112,92507,2,2.0,1,241,0,0,0,1,0
4532,31,7,35,94025,1,1.33,1,131,0,0,0,0,1
656,50,25,13,91109,2,0.7,3,0,0,0,0,0,0
1562,46,20,73,93106,1,1.5,2,128,0,0,0,1,0
2457,54,30,39,95211,2,0.8,1,0,0,0,0,0,1
4245,51,26,55,92121,3,2.0,2,93,0,0,0,1,0
1127,32,8,104,95192,2,3.7,1,0,1,0,0,0,1
2061,54,29,34,92093,4,0.1,3,0,0,0,0,1,1
4553,50,23,64,92037,1,2.67,2,0,0,0,0,0,0
2358,44,19,34,95005,4,0.0,2,0,0,0,0,0,0
3581,41,16,62,94553,2,2.2,3,0,0,0,0,1,1
681,61,36,51,94706,3,1.5,1,0,0,0,0,0,1
3235,37,12,114,91107,3,0.6,2,0,0,0,0,1,0
2007,64,39,75,94720,4,0.1,2,0,0,0,1,1,1
2645,40,14,28,94061,2,0.8,3,0,0,0,0,0,0
